,link,date,topic,src
67,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-janhvi-kapoor-flashes-her-sweet-smile-post-her-workout-session-in-mumbai/articleshow/74556700.cms,"9 Mar 2020, 21:44",bollywood,TOI
68,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/patralekhaa-lashes-out-at-trolls-for-calling-her-cheap-wannabe-says-my-body-my-armour-i-will-wear-what-i-want-to-wear/articleshow/74556072.cms,"9 Mar 2020, 20:45",bollywood,TOI
69,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/you-cant-miss-this-message-written-on-kartik-aaryans-injured-hand-view-pictures/articleshow/74555628.cms,"10 Mar 2020, 16:53",bollywood,TOI
70,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/exclusive-ahmed-khan-slams-those-asking-wheres-the-plot-in-baaghi-3-people-praise-hollywood-films-but-when-we-try-something-new-then-they-question-the-logic/articleshow/74555363.cms,"9 Mar 2020, 19:49",bollywood,TOI
71,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-malaika-arora-is-all-dolled-up-in-a-stunning-lavender-gown-in-her-latest-photoshoot/articleshow/74555228.cms,"9 Mar 2020, 19:33",bollywood,TOI
72,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/shilpa-shetty-and-husband-raj-kundra-pose-with-their-newborn-daughter-samisha-at-the-airport-view-pictures/articleshow/74555099.cms,"10 Mar 2020, 18:14",bollywood,TOI
73,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-priyanka-chopra-and-nick-jonas-snapped-walking-hand-in-hand-as-they-return-from-their-weekend-getaway/articleshow/74554491.cms,"9 Mar 2020, 18:47",bollywood,TOI
74,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/director-ahmed-khan-hints-at-baaghi-4-says-will-keep-the-franchise-alive/articleshow/74553711.cms,"9 Mar 2020, 17:52",bollywood,TOI
75,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rangoli-chandel-reveals-kangana-ranaut-followed-aamir-khan-as-her-role-model-but-things-are-different-now-deets-inside/articleshow/74553394.cms,"9 Mar 2020, 17:45",bollywood,TOI
76,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/preity-zinta-nostalgic-as-chori-chori-chupke-chupke-turns-19/articleshow/74553316.cms,"9 Mar 2020, 17:36",bollywood,TOI
